stock_no, com_name, owner_capital, roe_3yr, stock_count, stock_current_price, stock_value_price,expected_rise_percent, evevitada, url
014790,한라,367300000000.0,17.176666666666666,37858601.0,5310,18373,246.00753295668548,6.11,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=014790
010120,엘에스일렉트릭,1411500000000.0,7.473333333333334,30000000.0,42650,38767,-9.104337631887455,5.28,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010120
009190,대양금속,75800000000.0,5.114999999999999,32168164.0,4075,1329,-67.38650306748465,30.55,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009190
000760,이화산업,99300000000.0,-2.9416666666666664,2800000.0,16100,-11502,-171.44099378881987,-47.25,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000760
014820,동원시스템즈,484500000000.0,10.576666666666668,29188411.0,53200,19356,-63.61654135338346,12.35,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=014820
010140,삼성중공업,3724200000000.0,-24.849999999999998,880000000.0,5750,-11595,-301.65217391304344,-10.84,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010140
009680,모토닉,414600000000.0,3.1,33000000.0,8890,4294,-51.69853768278965,-1.88,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009680
010690,화신,255600000000.0,-11.964999999999998,34920410.0,6600,-9656,-246.30303030303028,11.41,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010690
000390,삼화페인트공업,291300000000.0,1.6366666666666667,27203469.0,8540,1932,-77.37704918032787,10.02,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000390
009450,경동나비엔,348200000000.0,11.15,14568592.0,44550,29382,-34.04713804713805,7.36,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009450
012030,DB,313700000000.0,1.5599999999999998,201173933.0,851,268,-68.50763807285546,6.44,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=012030
005090,SGC에너지,566900000000.0,2.4216666666666664,14677004.0,53300,10313,-80.65103189493433,84.29,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005090
005750,대림비앤코,158700000000.0,0.36833333333333335,16672240.0,6680,387,-94.2065868263473,15.38,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005750
005880,대한해운,772300000000.0,6.196666666666666,319177460.0,2750,1653,-39.89090909090909,10.46,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005880
008560,메리츠증권,4614400000000.0,13.723333333333334,681730579.0,6140,10241,66.7915309446254,18.93,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008560
005870,휴니드테크놀러지스,119300000000.0,8.843333333333334,14116015.0,7920,8240,4.040404040404041,4.11,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005870
017550,수산중공업,103600000000.0,3.1833333333333336,53985163.0,2485,674,-72.87726358148893,15.93,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=017550
011170,롯데케미칼,12846500000000.0,4.62,34275419.0,218500,190914,-12.62517162471396,6.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=011170
001430,세아베스틸,1621000000000.0,-6.59,35862119.0,17450,-32842,-288.2063037249284,6.89,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001430
008770,호텔신라,623500000000.0,-9.081666666666669,39248121.0,80000,-15907,-119.88375,118.28,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008770
014580,태경비케이,136500000000.0,3.27,27583100.0,4535,1784,-60.66152149944873,5.42,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=014580
013520,화승코퍼레이션,220700000000.0,-7.671666666666666,50051252.0,1860,-3730,-300.5376344086022,8.47,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=013520
004080,신흥,91900000000.0,8.081666666666665,9500000.0,16500,8620,-47.75757575757576,28.67,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004080
006060,화승인더스트리,352600000000.0,13.346666666666666,55320000.0,5260,9379,78.30798479087453,3.56,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006060
014530,극동유화,171400000000.0,6.948333333333333,34869420.0,4395,3766,-14.311717861205917,11.67,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=014530
002140,고려산업,102500000000.0,5.761666666666667,24939425.0,3290,2611,-20.638297872340424,11.52,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002140
016090,대현,203500000000.0,6.513333333333333,44282310.0,2385,3300,38.36477987421384,6.54,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=016090
001620,케이비아이동국실업,165900000000.0,-4.7250000000000005,87217977.0,720,-991,-237.6388888888889,8.12,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001620
017040,광명전기,102300000000.0,5.666666666666667,43337615.0,2310,1475,-36.14718614718615,8.51,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=017040
011390,부산산업,58100000000.0,5.551666666666667,1056000.0,86900,33677,-61.24626006904488,8.12,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=011390
011810,STX,28200000000.0,-39.33833333333333,28621454.0,4035,-4273,-205.89838909541513,49.49,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=011810
010130,고려아연,6969800000000.0,8.878333333333332,18870000.0,528000,361554,-31.523863636363636,6.75,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010130
012600,센트럴인사이트,14900000000.0,-60.681666666666665,15060392.0,2490,-6619,-365.82329317269074,-8.39,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=012600
004720,팜젠사이언스,83500000000.0,8.163333333333334,15477041.0,9000,4856,-46.044444444444444,56.81,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004720
009200,무림페이퍼,398300000000.0,-3.9850000000000008,41609310.0,2585,-4206,-262.70793036750484,10.52,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009200
001500,현대차증권,1065800000000.0,7.754999999999999,31712562.0,10900,28736,163.63302752293578,14.55,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001500
008870,금비,104600000000.0,1.7566666666666666,1000000.0,64500,20259,-68.59069767441859,6.06,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008870
008110,대동전자,156100000000.0,2.6266666666666665,10490447.0,10800,4309,-60.10185185185185,6.19,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008110
005820,원림,105700000000.0,9.096666666666666,2297970.0,21100,46132,118.63507109004739,3.92,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005820
008490,서흥,338100000000.0,13.656666666666666,11569113.0,38950,44003,12.973042362002568,6.83,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008490
014910,성문전자,26300000000.0,-3.8883333333333336,19486857.0,2285,-579,-125.33916849015316,35.28,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=014910
003580,넥스트사이언스,65800000000.0,-38.18333333333333,42165837.0,16350,-6569,-140.17737003058105,-76.59,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003580
015860,일진홀딩스,289700000000.0,3.1733333333333333,49347483.0,4590,2054,-55.250544662309366,7.04,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=015860
014160,대영포장,153900000000.0,4.876666666666667,108394549.0,2295,763,-66.75381263616558,16.62,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=014160
012280,영화금속,73700000000.0,-5.8933333333333335,53394505.0,1305,-897,-168.73563218390802,63.45,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=012280
019170,신풍제약,373400000000.0,1.9416666666666667,52984990.0,29050,1509,-94.80550774526678,71.95,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=019170
002210,동성제약,54900000000.0,-17.216666666666665,26100970.0,8360,-3993,-147.76315789473685,-142.58,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002210
012170,아센디오,20200000000.0,-172.89166666666665,80509196.0,1135,-4783,-521.4096916299559,-29.13,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=012170
009420,한올바이오파마,181300000000.0,11.593333333333334,52240638.0,18900,4436,-76.52910052910052,101.61,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009420
011330,유니켐,97800000000.0,16.891666666666666,72688462.0,1280,2506,95.78125,13.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=011330
012800,대창,190100000000.0,3.6166666666666667,91140499.0,1920,832,-56.666666666666664,12.3,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=012800
001140,국보,30100000000.0,-53.88166666666666,66541872.0,1390,-2687,-293.3093525179856,-19.3,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001140
013360,일성건설,90400000000.0,2.7283333333333335,54024880.0,3410,503,-85.24926686217009,18.14,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=013360
013700,까뮤이앤씨,82800000000.0,13.366666666666669,45152280.0,2210,2703,22.30769230769231,32.42,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=013700
002760,보락,44000000000.0,1.3666666666666665,59900000.0,1870,111,-94.06417112299465,51.83,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002760
007610,선도전기,92500000000.0,0.4033333333333331,18000000.0,2725,229,-91.59633027522935,15.9,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007610
004920,씨아이테크,32200000000.0,-13.791666666666666,39951719.0,1020,-1226,-220.19607843137257,-189.88,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004920
009290,광동제약,477700000000.0,7.831666666666667,52420851.0,7250,7869,8.537931034482758,5.14,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009290
011420,갤럭시아에스엠,20700000000.0,-7.551666666666666,27549644.0,2315,-626,-127.04103671706264,18.66,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=011420
004270,남성,75900000000.0,-11.4,36212160.0,2955,-2634,-189.13705583756345,-259.95,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004270
001940,KISCO홀딩스,843400000000.0,4.488333333333333,18476380.0,15550,22589,45.266881028938904,-5.38,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001940
009410,태영건설,642200000000.0,36.975,38899098.0,9740,67303,590.9958932238193,5.19,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009410
007280,한국특강,97200000000.0,-7.828333333333334,53242476.0,3065,-1576,-151.41924959216965,12.78,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007280
009180,한솔로지스틱스,78500000000.0,25.24166666666667,27477425.0,3355,7951,136.98956780923993,2.61,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009180
002170,삼양통상,375600000000.0,13.318333333333333,3000000.0,55800,183843,229.46774193548384,-0.55,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002170
017670,SK텔레콤,23743900000000.0,7.109999999999999,218833144.0,53900,85055,57.80148423005566,3.88,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=017670
010640,진양폴리우레탄,26900000000.0,6.03,10000000.0,8550,1788,-79.08771929824562,23.02,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010640
003650,미창석유공업,277100000000.0,7.36,1739672.0,79900,129253,61.76846057571965,1.62,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003650
004380,삼익THK,190000000000.0,3.393333333333333,21000000.0,12600,3385,-73.13492063492063,21.51,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004380
002840,미원상사,267600000000.0,17.343333333333334,4970000.0,187500,102957,-45.089600000000004,14.88,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002840
007860,서연,429500000000.0,-5.668333333333334,23479844.0,11850,-11432,-196.47257383966246,4.55,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007860
013000,세우글로벌,44400000000.0,1.5683333333333334,28705031.0,1515,267,-82.37623762376238,8.24,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=013000
012330,현대모비스,33252700000000.0,5.806666666666666,94573094.0,225000,225102,0.04533333333333333,4.87,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=012330
015540,쎌마테라퓨틱스,700000000.0,-885.3766666666667,24553927.0,6410,-2783,-143.41653666146647,-19.62,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=015540
001390,KG케미칼,382200000000.0,17.095,13866096.0,27750,51952,87.2144144144144,4.92,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001390
009320,대우부품,34900000000.0,-6.715,47646375.0,2100,-542,-125.80952380952381,39.4,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009320
001450,현대해상,4804700000000.0,7.3566666666666665,89400000.0,28500,43592,52.95438596491228,6.05,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001450
005440,현대그린푸드,1781200000000.0,4.118333333333333,97704482.0,8320,8278,-0.5048076923076923,3.86,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005440
015760,한국전력공사,69296700000000.0,0.005000000000000078,641964077.0,21800,60,-99.72477064220183,5.35,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=015760
007690,국도화학,539300000000.0,6.663333333333334,9010616.0,52300,43970,-15.92734225621415,8.29,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007690
006280,녹십자,1118500000000.0,4.170000000000001,11686538.0,194000,44003,-77.3180412371134,26.03,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006280
009160,SIMPAC,464000000000.0,7.906666666666666,65429516.0,7220,6182,-14.376731301939058,22.28,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009160
008600,윌비스,101100000000.0,-12.293333333333335,67236039.0,1305,-2038,-256.16858237547893,9.1,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008600
015230,대창단조,187400000000.0,7.491666666666667,28572230.0,4035,5417,34.25030978934325,2.37,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=015230
007160,사조산업,398700000000.0,1.3650000000000002,5000000.0,47250,12001,-74.60105820105821,11.68,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007160
014130,한익스프레스,67900000000.0,2.355,12000000.0,5820,1469,-74.7594501718213,7.39,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=014130
008040,사조동아원,207400000000.0,4.086666666666667,141144600.0,1245,662,-46.82730923694779,12.33,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008040
009140,경인전자,54100000000.0,1.1900000000000002,1570797.0,29300,4519,-84.57679180887372,7.39,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009140
009580,무림P&P,593800000000.0,1.8033333333333335,62368324.0,4075,1893,-53.54601226993865,13.4,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009580
014990,인디에프,41200000000.0,-22.481666666666666,70712995.0,1020,-1444,-241.5686274509804,-13.42,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=014990
010420,한솔피엔에스,43700000000.0,7.734999999999999,20493012.0,1920,1819,-5.260416666666667,2.09,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010420
013570,디와이,335900000000.0,0.17333333333333348,26319633.0,7980,244,-96.94235588972431,3.13,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=013570
003610,방림,199000000000.0,3.2699999999999996,42314090.0,3015,1696,-43.74792703150912,3.86,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003610
015590,큐로,107400000000.0,1.34,231211638.0,427,69,-83.8407494145199,9.92,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=015590
014680,한솔케미칼,553200000000.0,22.563333333333333,11335195.0,217000,121409,-44.051152073732716,13.37,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=014680
010820,퍼스텍,44700000000.0,-11.915000000000001,48061460.0,4780,-1222,-125.56485355648535,34.71,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010820
006040,동원산업,1250800000000.0,13.213333333333333,3677641.0,214000,495477,131.53130841121495,4.01,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006040
008060,대덕,607300000000.0,14.046666666666667,33890150.0,7340,27752,278.0926430517711,0.9,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008060
003680,한성기업,50500000000.0,4.52,6209515.0,5870,4053,-30.954003407155025,12.58,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003680
015020,이스타코,48800000000.0,6.675,42851600.0,1795,838,-53.31476323119777,94.03,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=015020
011280,태림포장,308200000000.0,3.6016666666666666,70805940.0,4055,1728,-57.385943279901355,12.05,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=011280
002310,아세아제지,633500000000.0,10.751666666666667,8956502.0,46150,83845,81.67930660888408,3.81,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002310
010660,화천기계,120200000000.0,-3.595,22000000.0,2320,-2166,-193.36206896551724,-179.24,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010660
011150,CJ씨푸드,65900000000.0,3.1716666666666664,35930773.0,3655,641,-82.46238030095759,15.35,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=011150
001770,SHD,34600000000.0,2.775,1214878.0,28850,8714,-69.79549393414212,47.7,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001770
018470,조일알미늄,111900000000.0,-21.866666666666664,123431721.0,2370,-2186,-192.23628691983123,533.58,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=018470
005850,에스엘,1409500000000.0,5.203333333333333,48203277.0,23800,16775,-29.516806722689076,5.04,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005850
009970,영원무역홀딩스,1370700000000.0,8.433333333333332,13635592.0,46350,93467,101.65480043149945,-0.32,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009970
012510,더존비즈온,393700000000.0,17.698333333333334,30382784.0,48500,25285,-47.865979381443296,16.13,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=012510
003850,보령제약,339900000000.0,9.635,68690000.0,12450,5257,-57.77510040160643,14.15,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003850
007630,폴루스바이오팜,0,11.735,5969782550.0,71900,0,-100.0,4.4,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007630
008250,이건산업,172500000000.0,1.2483333333333333,10952635.0,10400,2168,-79.15384615384615,11.38,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008250
012690,모나리자,71200000000.0,6.6066666666666665,36571255.0,3395,1418,-58.23269513991164,8.58,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=012690
006370,대구백화점,262300000000.0,-7.185,10821611.0,9730,-19201,-297.33812949640287,-32.39,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006370
006980,우성,177400000000.0,3.606666666666667,3090000.0,27900,22829,-18.17562724014337,7.98,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006980
002920,유성기업,264600000000.0,1.4116666666666664,25947500.0,2820,1587,-43.723404255319146,-1.85,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002920
002220,한일철강,146700000000.0,-4.753333333333333,26697460.0,3445,-2880,-183.59941944847606,52.6,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002220
002450,삼익악기,223100000000.0,5.416666666666667,90530915.0,1900,1472,-22.526315789473685,12.54,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002450
002460,화성산업,394000000000.0,0.0,12450800.0,20550,0,-100.0,1.61,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002460
007340,디티알오토모티브,626300000000.0,9.366666666666665,9994005.0,69900,64717,-7.414878397711015,6.01,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007340
000890,보해양조,78600000000.0,-13.628333333333332,138014479.0,888,-856,-196.3963963963964,13.45,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000890
001290,상상인증권,172900000000.0,-2.7566666666666664,97505815.0,1130,-539,-147.6991150442478,36.47,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001290
003010,혜인,107200000000.0,3.9483333333333337,12712747.0,5800,3671,-36.706896551724135,8.06,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003010
014280,금강공업,275300000000.0,-0.4883333333333333,29329357.0,8140,-505,-106.2039312039312,8.34,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=014280
009810,플레이그램,62200000000.0,-4.251666666666666,89717489.0,2200,-325,-114.77272727272727,-85.32,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009810
008730,율촌화학,347600000000.0,5.69,24800000.0,23650,8793,-62.82029598308668,13.05,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008730
009270,신원,187600000000.0,-2.2600000000000002,95568813.0,2080,-489,-123.50961538461537,32.33,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009270
004140,동방,113500000000.0,6.103333333333333,47971766.0,3355,1592,-52.54843517138599,6.91,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004140
002960,한국쉘석유,98100000000.0,22.00166666666667,1300000.0,253000,183052,-27.647430830039525,7.22,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002960
003000,부광약품,258500000000.0,5.876666666666668,71063049.0,11600,2357,-79.68103448275862,74.25,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003000
005810,풍산홀딩스,718700000000.0,2.938333333333333,10409528.0,28400,22367,-21.242957746478876,15.83,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005810
001270,부국증권,560900000000.0,8.751666666666667,10369886.0,23450,52191,122.56289978678039,5.39,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001270
012200,계양전기,192600000000.0,3.533333333333333,32600000.0,3585,2302,-35.78800557880056,8.79,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=012200
004710,한솔테크닉스,278800000000.0,4.173333333333333,32109878.0,6260,3995,-36.18210862619809,3.8,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004710
016610,DB금융투자,800300000000.0,10.243333333333332,42446389.0,6130,21293,247.3572593800979,8.69,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=016610
008930,한미사이언스,658700000000.0,3.7616666666666667,68623684.0,45250,3981,-91.20220994475137,100.19,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008930
005500,삼진제약,213500000000.0,10.908333333333333,13900000.0,25200,18473,-26.694444444444443,8.63,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005500
005490,포스코,44331400000000.0,3.8449999999999993,87186835.0,275500,215551,-21.760072595281308,4.82,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005490
002410,범양건영,81200000000.0,20.131666666666668,24831982.0,3975,7258,82.59119496855347,8.35,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002410
005690,파미셀,57100000000.0,3.5916666666666672,59958950.0,10800,377,-96.50925925925927,69.39,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005690
001230,동국제강,2033200000000.0,-1.91,95432737.0,15700,-4487,-128.57961783439492,6.55,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001230
006340,대원전선,85400000000.0,1.3133333333333337,71016967.0,2010,174,-91.34328358208955,23.44,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006340
005950,이수화학,259700000000.0,-15.954999999999998,27959544.0,12300,-16339,-232.83739837398377,-56.28,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005950
016360,삼성증권,5317100000000.0,8.888333333333334,89300000.0,42250,58349,38.10414201183432,11.98,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=016360
002810,삼영무역,379300000000.0,8.49,18466948.0,13650,19226,40.84981684981685,3.07,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002810
001750,한양증권,351100000000.0,10.014999999999999,12728534.0,14800,30458,105.7972972972973,3.5,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001750
011780,금호석유화학,3148200000000.0,17.945,30295844.0,158000,205596,30.12405063291139,5.86,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=011780
003470,유안타증권,1387000000000.0,7.684999999999999,199596576.0,3530,5888,66.79886685552407,15.17,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003470
002620,제일파마홀딩스,407500000000.0,-5.0566666666666675,15973355.0,12950,-14223,-209.8301158301158,10.49,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002620
015260,에이엔피,40700000000.0,-30.731666666666666,22336409.0,2005,-6174,-407.93017456359104,-14.9,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=015260
009460,한창제지,94700000000.0,11.055000000000001,59667486.0,1985,1934,-2.5692695214105794,5.53,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009460
005720,넥센,1051500000000.0,3.6166666666666667,53543977.0,4235,7831,84.91145218417945,4.48,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005720
006660,삼성공조,221000000000.0,2.4650000000000003,8126314.0,14650,7391,-49.54948805460751,-2.21,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006660
004490,세방전지,1106000000000.0,7.351666666666667,14000000.0,63300,64033,1.1579778830963665,4.12,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004490
011000,진원생명과학,98500000000.0,-30.728333333333335,77613525.0,14250,-4300,-130.17543859649123,-71.57,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=011000
