stock_no, com_name, owner_capital, roe_3yr, stock_count, stock_current_price, stock_value_price,expected_rise_percent, url, evevitda
270520,지엔원에너지,30200000000.0,0.5966666666666663,31208908.0,2345,64,-97.27078891257996,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=270520,47.48
140670,알에스오토메이션,35900000000.0,-3.1699999999999995,9303140.0,14200,-1349,-109.5,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=140670,2142.15
900310,컬러레이,181000000000.0,15.713333333333333,54000000.0,1475,5807,293.6949152542373,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=900310,-0.67
273060,와이즈버즈,36400000000.0,5.058333333333334,50449969.0,1725,402,-76.69565217391305,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=273060,28.67
118990,모트렉스,112200000000.0,-20.025000000000002,41271175.0,6010,-6002,-199.86688851913476,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=118990,12.13
263800,데이타솔루션,26400000000.0,-2.3249999999999997,16112080.0,5600,-420,-107.5,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=263800,22.52
263860,지니언스,34900000000.0,9.501666666666667,9444600.0,10650,3871,-63.652582159624416,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=263860,23.03
263720,디앤씨미디어,52000000000.0,19.633333333333333,12275111.0,30200,9170,-69.63576158940398,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=263720,24.1
091990,셀트리온헬스케어,1932900000000.0,8.106666666666667,155060505.0,67600,11141,-83.51923076923077,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=091990,28.39
181340,이즈미디어,18400000000.0,-33.05166666666667,13943199.0,5070,-4809,-194.85207100591714,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=181340,-5.02
238490,힘스,77700000000.0,0.0,11312236.0,9710,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=238490,3.14
251630,브이원텍,84700000000.0,9.788333333333332,15050580.0,10000,6073,-39.269999999999996,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=251630,17.16
227610,아우딘퓨쳐스,22400000000.0,-45.48,22178848.0,1695,-5064,-398.76106194690266,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=227610,-17.31
272290,이녹스첨단소재,202500000000.0,17.35166666666667,19781658.0,44000,19584,-55.49090909090909,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=272290,14.48
003380,하림지주,1693800000000.0,3.7300000000000004,116257854.0,10400,5992,-42.38461538461539,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003380,6.83
261200,덴티스,26800000000.0,-20.10833333333333,14757890.0,9270,-4026,-143.4304207119741,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=261200,-18.93
267320,나인테크,28400000000.0,93.29666666666667,39396554.0,3455,7415,114.616497829233,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=267320,37.6
250000,보라티알,54900000000.0,5.096666666666667,6750733.0,12850,4570,-64.43579766536965,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=250000,16.33
267980,매일유업,440100000000.0,14.826666666666668,7843638.0,68700,91721,33.509461426491995,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=267980,4.36
225190,삼양옵틱스,34500000000.0,20.67833333333333,10119900.0,11350,7772,-31.52422907488987,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=225190,16.62
264850,이랜시스,28800000000.0,10.66,29025672.0,3530,1166,-66.96883852691218,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=264850,17.93
161580,필옵틱스,90900000000.0,-11.063333333333333,20953016.0,8880,-5292,-159.59459459459458,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=161580,27.75
256630,포인트엔지니어링,77200000000.0,10.916666666666666,57882322.0,3005,1605,-46.58901830282861,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=256630,9.11
166090,하나머티리얼즈,188100000000.0,24.251666666666665,19752674.0,53100,25462,-52.04896421845574,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=166090,15.78
258790,소프트캠프,16100000000.0,14.19,24991284.0,2545,1008,-60.39292730844794,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=258790,19.13
251370,와이엠티,99300000000.0,16.17166666666667,15100637.0,19050,11725,-38.4514435695538,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=251370,9.87
265520,AP시스템,138200000000.0,17.038333333333334,15281421.0,24450,16989,-30.515337423312882,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=265520,7.45
263770,유에스티,51200000000.0,7.303333333333334,23700172.0,5140,1740,-66.14785992217898,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=263770,16.74
063760,이엘피,68600000000.0,7.905,9325130.0,6270,6412,2.2647527910685805,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=063760,9.69
264450,유비쿼스,102100000000.0,16.228333333333335,10245706.0,21300,17830,-16.291079812206572,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=264450,6.35
178320,서진시스템,241900000000.0,8.651666666666666,18790321.0,34550,12280,-64.45730824891461,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=178320,24.99
183300,코미코,162000000000.0,21.048333333333332,10020447.0,55000,37518,-31.785454545454545,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=183300,10.11
246720,아스타,6400000000.0,-66.48166666666667,12664779.0,4220,-3704,-187.77251184834122,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=246720,-10.29
217480,에스디생명공학,82000000000.0,-10.148333333333332,22415066.0,3240,-4093,-226.32716049382714,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=217480,-292.18
002800,신신제약,56200000000.0,2.5116666666666667,15170500.0,5680,1026,-81.93661971830986,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002800,-81.26
083500,에프엔에스테크,57000000000.0,0.0,8490722.0,10150,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=083500,5.08
087260,모바일어플라이언스,41200000000.0,1.838333333333333,32462446.0,3900,257,-93.41025641025641,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=087260,22.93
241820,피씨엘,36700000000.0,4.0650000000000075,10369397.0,44500,1586,-96.43595505617978,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=241820,17.04
140070,서플러스글로벌,133100000000.0,7.826666666666667,36988000.0,4315,3105,-28.041714947856317,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=140070,10.23
206650,유바이오로직스,96900000000.0,-43.70499999999999,36286807.0,25300,-12868,-150.86166007905138,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=206650,-67155.46
256840,한국비엔씨,37000000000.0,-2.9216666666666655,64531636.0,15200,-185,-101.2171052631579,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=256840,355.21
241520,DSC인베스트먼트,59300000000.0,37.385,27811403.0,5740,8789,53.11846689895471,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=241520,5.48
246690,TS인베스트먼트,43100000000.0,20.55,39125879.0,2530,2496,-1.3438735177865613,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=246690,9.37
147760,마이크로프랜드,47800000000.0,3.0316666666666663,10819866.0,6920,1477,-78.65606936416185,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=147760,8.17
196300,애니젠,12200000000.0,-26.485,5602556.0,11300,-6359,-156.27433628318585,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=196300,53.6
203450,유니온커뮤니티,35600000000.0,9.038333333333334,14679007.0,3565,2417,-32.20196353436185,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=203450,13.17
215600,신라젠,22900000000.0,-95.50666666666666,102867125.0,12100,-2344,-119.37190082644629,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=215600,-38.13
254120,자비스,10300000000.0,-63.98333333333333,22182217.0,2000,-3276,-263.8,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=254120,-65.3
241790,오션브릿지,76100000000.0,20.916666666666668,10002634.0,15250,17545,15.049180327868852,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=241790,7.3
220100,퓨쳐켐,43400000000.0,-64.455,13645971.0,15700,-22601,-243.95541401273886,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=220100,-241.18
144960,뉴파워프라즈마,171800000000.0,13.343333333333334,43692624.0,6110,5785,-5.319148936170213,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=144960,22.49
156100,엘앤케이바이오,29200000000.0,-32.265,13392743.0,9070,-7756,-185.51267916207277,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=156100,-210.0
176440,에이치엔티,27700000000.0,-41.49166666666667,85739345.0,1920,-1478,-176.97916666666666,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=176440,-18.6
220180,핸디소프트,59000000000.0,-11.206666666666665,19408000.0,3720,-3756,-200.96774193548387,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=220180,16.01
237880,클리오,153100000000.0,4.01,17453743.0,24300,3878,-84.04115226337449,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=237880,21.96
900300,오가닉티코스메틱,309000000000.0,8.646666666666667,120337029.0,413,2448,492.73607748184014,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=900300,-1.55
238120,얼라인드,21500000000.0,0.07500000000000002,7189448.0,8270,25,-99.69770253929867,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=238120,114.64
252500,세화피앤씨,30000000000.0,9.136666666666667,41486390.0,1740,728,-58.160919540229884,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=252500,9.75
216050,인크로스,74500000000.0,15.905000000000001,8056777.0,42950,16215,-62.246798603026775,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=216050,18.73
239610,에이치엘사이언스,95800000000.0,23.340000000000003,5392115.0,29200,45719,56.571917808219176,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=239610,3.77
241710,코스메카코리아,129800000000.0,3.5583333333333336,10680000.0,15450,4768,-69.13915857605178,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=241710,9.6
900290,GRT,576500000000.0,10.111666666666666,67375000.0,1305,9539,630.9578544061303,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=900290,0.65
900280,골든센츄리,236700000000.0,10.578333333333335,176573591.0,368,1563,324.72826086956525,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=900280,-1.1
189300,인텔리안테크,76700000000.0,5.548333333333333,9183669.0,84600,5109,-93.96099290780143,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=189300,63.77
072990,에이치시티,58200000000.0,15.270000000000001,6995611.0,13850,14006,1.1263537906137184,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=072990,5.54
950140,잉글우드랩,60700000000.0,2.1333333333333333,19867866.0,8840,719,-91.86651583710407,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=950140,15.31
238090,앤디포스,133200000000.0,4.266666666666667,23605146.0,8130,2654,-67.35547355473554,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=238090,13.96
050960,수산아이앤티,78500000000.0,0.0,6751000.0,11800,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=050960,13.29
201490,미투온,94600000000.0,14.468333333333334,31257770.0,5820,4828,-17.0446735395189,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=201490,2.38
250930,예선테크,36800000000.0,6.515,33000440.0,1915,801,-58.17232375979112,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=250930,11.85
241690,유니테크노,75300000000.0,11.413333333333334,25011565.0,8700,3788,-56.45977011494253,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=241690,24.76
250060,모비스,24000000000.0,-4.753333333333333,32171314.0,2220,-391,-117.61261261261262,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=250060,62.43
242040,나무기술,26900000000.0,-13.483333333333334,34241700.0,2565,-1168,-145.53606237816766,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=242040,-44.74
234920,자이글,52000000000.0,-15.299999999999999,13530910.0,3355,-6483,-293.2339791356185,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=234920,20.3
900270,헝셩그룹,283200000000.0,6.905,80000000.0,416,2695,547.8365384615385,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=900270,-11.63
230360,에코마케팅,144800000000.0,35.20666666666666,32298029.0,17050,17402,2.064516129032258,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=230360,7.45
208860,엔지스테크널러지,12300000000.0,-33.41,11443863.0,2205,-3959,-279.54648526077096,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=208860,2.08
073560,우리손에프앤지,204300000000.0,9.063333333333334,69237643.0,2220,2949,32.83783783783784,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=073560,5.01
123010,폴라리스웍스,25200000000.0,-58.67166666666666,57521855.0,1725,-2834,-264.28985507246375,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=123010,-33.08
174880,장원테크,79500000000.0,-42.37166666666667,19129453.0,2305,-19415,-942.2993492407809,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=174880,-10.35
071460,위니아딤채,78600000000.0,6.681666666666665,35967295.0,4170,1610,-61.39088729016786,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=071460,3.1
142760,바이오리더스,30600000000.0,-88.14666666666666,29966586.0,8370,-9924,-218.5663082437276,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=142760,-45.57
237750,피앤씨테크,62000000000.0,4.058333333333333,6496600.0,6950,4270,-38.56115107913669,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=237750,8.44
900260,로스웰,181500000000.0,-15.839999999999998,180156443.0,374,-1759,-570.3208556149732,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=900260,-27.2
237690,에스티팜,295300000000.0,-4.445,18808775.0,103800,-7694,-107.41233140655106,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=237690,-408.21
144510,지씨셀,47200000000.0,9.12,15800344.0,70900,3004,-95.76304654442878,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=144510,105.08
148250,알엔투테크놀로지,36100000000.0,7.699999999999999,7640489.0,12150,4011,-66.98765432098766,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=148250,12.39
239340,줌인터넷,26800000000.0,4.49,26979634.0,4670,492,-89.46466809421841,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=239340,45.85
243070,휴온스,238800000000.0,25.223333333333333,10859671.0,47900,61152,27.665970772442588,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=243070,8.38
240810,원익IPS,663000000000.0,15.250000000000002,49083901.0,37500,22711,-39.437333333333335,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=240810,9.43
228850,레이언스,188200000000.0,3.565,16591014.0,11950,4459,-62.686192468619254,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=228850,6.85
225330,씨엠에스에듀,42600000000.0,14.773333333333333,18634628.0,6760,3724,-44.91124260355029,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=225330,8.05
228340,동양파일,118000000000.0,-2.7866666666666666,20000000.0,4430,-1813,-140.9255079006772,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=228340,3.87
222110,팬젠,14200000000.0,-29.128333333333334,10677630.0,8780,-4271,-148.64464692482915,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=222110,-43.85
211270,AP위성,79900000000.0,-0.6849999999999999,15082304.0,13850,-400,-102.88808664259928,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=211270,27.42
230980,에이트원,22600000000.0,-26.916666666666668,62028433.0,1505,-1081,-171.82724252491695,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=230980,94.35
115180,큐리언트,56600000000.0,0.0,8883462.0,30300,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=115180,-10.33
065660,안트로젠,81100000000.0,-5.406666666666666,9730373.0,27000,-4968,-118.39999999999999,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=065660,-69.63
236200,슈프리마,145900000000.0,12.243333333333332,7193273.0,24800,27379,10.399193548387096,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=236200,9.3
142210,유니트론텍,50200000000.0,6.9750000000000005,12560930.0,6290,3073,-51.14467408585056,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=142210,17.84
900250,크리스탈신소재,288600000000.0,8.895,71830626.0,1225,3940,221.6326530612245,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=900250,0.9
109610,에스와이,146600000000.0,-14.153333333333334,48907400.0,3545,-4677,-231.93229901269393,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=109610,-16128.25
224060,코디엠,79900000000.0,-10.491666666666667,273760088.0,186,-338,-281.7204301075269,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=224060,-10.75
232140,와이아이케이,204500000000.0,7.386666666666667,82045350.0,5450,2030,-62.75229357798165,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=232140,12.2
191410,육일씨엔에쓰,16100000000.0,-46.921666666666674,9569736.0,4400,-8703,-297.79545454545456,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=191410,-7.03
223310,커머스마이너,25300000000.0,-39.07666666666666,13333506.0,3320,-8175,-346.23493975903614,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=223310,-7.44
145020,휴젤,746700000000.0,6.621666666666667,12385455.0,148500,44014,-70.36094276094276,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=145020,15.02
222980,한국맥널티,34500000000.0,6.169999999999999,10534795.0,7070,2228,-68.48656294200849,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=222980,10.4
206560,덱스터,57200000000.0,-6.140000000000001,25400836.0,21000,-1524,-107.25714285714285,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=206560,117.85
013310,아진산업,201300000000.0,0.9616666666666666,38806582.0,2850,550,-80.7017543859649,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=013310,5.37
047920,HLB제약,44600000000.0,-158.69,26448051.0,10950,-29504,-369.44292237442926,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=047920,80.51
217730,강스템바이오텍,51600000000.0,-35.36333333333334,37937925.0,3105,-5303,-270.78904991948474,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=217730,-6.23
133750,메가엠디,61900000000.0,4.663333333333334,23407077.0,3845,1360,-64.62938881664499,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=133750,3.08
225530,보광산업,77500000000.0,0.0,36338727.0,7110,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=225530,15.85
140860,파크시스템스,53100000000.0,20.058333333333334,6900503.0,121400,17018,-85.9818780889621,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=140860,46.08
230240,에치에프알,74000000000.0,-17.325,12882020.0,30200,-10973,-136.33443708609272,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=230240,-18.84
122640,예스티,63900000000.0,-18.161666666666665,17291129.0,11150,-7400,-166.3677130044843,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=122640,61.58
222040,코스맥스엔비티,57800000000.0,-15.336666666666666,20628000.0,5920,-4738,-180.03378378378378,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=222040,20.47
058110,멕아이씨에스,38600000000.0,39.17166666666666,16050530.0,8640,10386,20.208333333333332,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=058110,4.65
217820,엔에스,40800000000.0,12.145000000000001,11513237.0,9370,4745,-49.359658484525085,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=217820,13.9
221840,하이즈항공,75000000000.0,-0.7383333333333333,17696167.0,4960,-345,-106.95564516129032,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=221840,49.12
180400,디엑스앤브이엑스,25700000000.0,-40.376666666666665,28692885.0,7740,-3987,-151.51162790697674,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=180400,-45.02
127160,매직마이크로,16500000000.0,-73.55499999999999,86623501.0,282,-1545,-647.872340425532,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=127160,-11.56
221980,케이디켐,82300000000.0,9.375,4034800.0,16300,21083,29.343558282208587,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=221980,6.15
212560,네오오토,82700000000.0,4.533333333333333,7874963.0,6900,5249,-23.92753623188406,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=212560,4.66
227950,엔투텍,59500000000.0,-61.68333333333334,90455950.0,1705,-4473,-362.3460410557185,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=227950,192.16
214370,케어젠,205200000000.0,13.226666666666668,10743000.0,58600,27854,-52.46757679180888,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=214370,14.74
185490,아이진,12900000000.0,-93.1,21414478.0,12800,-6183,-148.3046875,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=185490,-20.19
190510,나무가,38400000000.0,-7.831666666666668,13742180.0,11550,-2413,-120.8917748917749,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=190510,14.88
056090,유앤아이,27100000000.0,-25.756666666666664,9817758.0,23350,-7839,-133.57173447537474,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=056090,-28.94
226340,본느,32500000000.0,3.121666666666666,30699596.0,2450,364,-85.14285714285714,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=226340,-121.7
115960,연우,218600000000.0,6.096666666666667,12398000.0,24150,11852,-50.92339544513458,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=115960,8.37
182400,엔케이맥스,119800000000.0,-32.69,38519088.0,16500,-11210,-167.93939393939394,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=182400,-19.63
226360,KH E&T,73600000000.0,-43.73666666666667,76199569.0,792,-4658,-688.1313131313132,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=226360,20.84
092870,엑시콘,98000000000.0,5.546666666666667,10476127.0,13550,5721,-57.77859778597786,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=092870,11.67
214870,뉴지랩파마,63300000000.0,-23.761666666666667,31326035.0,9030,-5294,-158.62679955703211,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=214870,-20.46
225430,케이엠제약,40800000000.0,-11.141666666666666,27887050.0,1970,-1797,-191.21827411167513,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=225430,30.5
226440,한송네오텍,36700000000.0,0.0,57688616.0,1760,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=226440,118.68
225590,패션플랫폼,41700000000.0,7.2366666666666655,26636713.0,2010,1249,-37.86069651741293,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=225590,12.13
225570,넷게임즈,66400000000.0,-3.765000000000003,28857067.0,22900,-955,-104.1703056768559,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=225570,21.53
217190,제너셈,16100000000.0,-4.091666666666668,8769174.0,9250,-828,-108.95135135135135,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=217190,2065.37
219130,타이거일렉,48200000000.0,6.961666666666666,6314290.0,18150,5859,-67.71900826446281,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=219130,12.89
175140,인포마크,5900000000.0,-84.15499999999999,6407831.0,7940,-8543,-207.59445843828718,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=175140,-12.8
222080,씨아이에스,64500000000.0,1.3483333333333334,61437486.0,14350,156,-98.91289198606272,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=222080,56.71
220630,맘스터치,79000000000.0,25.233333333333334,101817531.0,6620,2159,-67.38670694864048,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=220630,20.42
224110,에이텍티앤,49800000000.0,5.611666666666667,5340000.0,13250,5770,-56.45283018867925,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=224110,5.87
196700,웹스,36700000000.0,-1.3083333333333333,14364144.0,4650,-369,-107.93548387096774,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=196700,24.34
131760,파인텍,33100000000.0,-36.266666666666666,42926793.0,1370,-3083,-325.0364963503649,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=131760,219.87
222810,마이더스AI,38400000000.0,-58.89,31083508.0,342,-8021,-2445.3216374269005,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=222810,-12.66
222800,심텍,287900000000.0,6.453333333333333,31854143.0,53200,6431,-87.91165413533835,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=222800,11.08
189980,흥국에프엔비,68700000000.0,6.701666666666667,39997771.0,3855,1269,-67.0817120622568,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=189980,22.31
222420,쎄노텍,28100000000.0,-14.621666666666664,40158175.0,1740,-1128,-164.82758620689654,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=222420,126.95
094360,칩스앤미디어,38000000000.0,13.351666666666667,9640315.0,21150,5803,-72.56264775413712,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=094360,27.07
