N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
382,디케이티,"14,800",200,-1.33%,500,"202,768","14,900","15,000","14,550","14,800","14,850","2,993","379,641","29,287","29,755","16,463",0.73,"2,436","3,461","1,031",358,145,2.49,108,667,0,12.30,22.19,17.23,9.95,3.06,"1,575.4"
383,브릿지바이오테라퓨틱스,"12,350",150,+1.23%,500,"45,143","12,000","12,350","11,850","12,300","12,350",542,"121,165","18,399","14,934","19,717",1.68,"2,435",63,635,43,-196,-89.12,-192,"-1,193",0,"-3,272.14",-10.35,-28.65,-26.85,4.91,480.9
384,텔레칩스,"18,000",400,-2.17%,500,"289,863","18,450","18,450","17,900","18,000","18,050","5,234","640,645","40,091","30,796","13,506",0.44,"2,431","1,007","1,660",736,-85,-23.81,-94,7,0,-210.84,"2,571.43",-9.63,-5.85,2.27,"1,361.0"
385,하이록코리아,"17,850",50,+0.28%,500,"41,390","17,850","17,850","17,350","17,800","17,850",728,"44,582","6,067","11,891","13,613",13.51,"2,430","1,382","3,651",320,162,-2.76,65,797,500,8.37,22.40,1.57,1.75,0.67,"4,895.4"
386,바이젠셀,"25,700",750,-2.84%,500,"119,427","26,650","27,050","25,650","25,700","25,800","3,128","91,942","10,689","1,099","9,442",0.35,"2,427",0,265,518,-50,-54.10,-224,"-1,385",0,-284.08,-18.56,150.62,-126.32,2.25,"-2,192.3"
387,브이티지엠피,"7,020",50,-0.71%,500,"116,176","7,080","7,080","6,960","7,000","7,020",813,"68,026","23,033","10,032","34,484",3.29,"2,421","1,074","1,589",885,55,-4.76,-13,512,0,-46.79,13.71,1.69,-0.89,2.60,639.1
388,NHN벅스,"16,300",0,0.00%,500,"2,175,669","16,200","17,050","16,050","16,250","16,300","35,902","2,357,271","62,211","30,656","14,828",0.65,"2,417",687,880,254,15,-19.01,-45,-454,N/A,-79.18,-35.90,-5.78,-4.77,3.49,964.2
389,성광벤드,"8,450",100,+1.20%,500,"94,770","8,360","8,480","8,280","8,450","8,460",797,"67,172","7,491","15,105","28,600",5.09,"2,417","1,808","4,936",564,11,-10.68,-14,-153,100,-84.01,-55.23,-0.32,-0.28,0.54,"3,052.0"
390,현대이지웰,"10,150",100,+1.00%,500,"59,574","10,000","10,200","9,980","10,100","10,150",603,"53,038","8,669","36,478","23,746",25.78,"2,410",872,"1,363",746,133,14.24,79,718,55,35.50,14.14,19.36,6.94,3.20,439.9
391,한국알콜,"11,150",100,+0.90%,500,"52,975","11,000","11,200","10,900","11,100","11,150",584,"55,180","23,193","17,411","21,606",4.26,"2,409","3,717","4,944","1,134",561,27.56,524,"2,193",100,69.50,5.08,14.55,11.25,0.56,"3,312.4"
392,바이오리더스,"8,390",20,+0.24%,500,"1,320,330","8,500","8,740","8,320","8,380","8,390","11,212","2,725,177","75,753","15,846","28,658",0.00,"2,404",805,"1,907",974,-118,10.40,-334,-573,0,4.41,-14.64,-77.68,-19.73,4.60,261.2
393,피에이치씨,"2,020",55,-2.65%,500,"30,368,258","2,080","2,145","1,990","2,020","2,025","62,627","29,663,138","635,499","446,441","118,807",1.51,"2,400",251,846,92,2,167.48,80,134,0,102.69,15.07,15.98,10.43,1.93,101.5
394,이엔드디,"23,250",500,-2.11%,500,"27,773","23,750","23,750","23,100","23,200","23,250",648,"48,710","7,367","2,028","10,320",1.21,"2,399",923,735,123,164,58.32,36,-339,0,67.37,-68.58,9.95,6.38,3.65,"1,092.5"
395,와이엔텍,"13,100",200,-1.50%,500,"45,359","13,300","13,350","13,050","13,100","13,200",597,"95,727","14,963","15,533","18,200",2.98,"2,384","1,060","2,602","1,030",317,7.52,219,"1,137",N/A,21.18,11.52,15.00,8.70,1.32,"1,620.8"
396,셀루메드,"6,000",50,-0.83%,500,"66,849","6,010","6,060","5,950","5,990","6,000",400,"73,457","15,280","6,196","39,607",1.15,"2,376",915,708,306,24,410.66,18,112,0,129.54,53.57,0.51,2.62,5.39,187.6
397,다산네트웍스,"6,530",50,+0.77%,500,"54,355","6,540","6,560","6,470","6,520","6,530",354,"72,377","7,934","20,492","36,381",1.46,"2,376","4,050","4,528","2,217",-58,-8.10,-298,-507,0,-404.40,-12.88,-8.47,-6.59,1.31,901.9
398,플리토,"45,550",550,-1.19%,500,"10,047","46,650","46,650","45,200","45,550","45,700",461,"17,934","1,498","2,398","5,214",11.43,"2,375",59,248,51,-50,131.52,-45,"-1,063",0,13.61,-42.85,-20.60,-17.61,15.13,668.9
399,코아스템,"14,950",200,-1.32%,500,"15,177","15,400","15,400","14,750","14,850","14,950",226,"21,159","8,728","1,909","15,869",0.68,"2,372",264,"1,429",753,-70,8.54,-224,"-1,959",0,-37.53,-7.63,-46.85,-19.59,7.49,416.8
400,인트로메딕,"6,200",60,+0.98%,100,"2,157,939","6,140","6,310","5,930","6,190","6,200","13,278","2,476,018","187,200","46,372","38,234",0.89,"2,370",60,312,87,-51,-32.52,-74,-166,0,3.19,-37.35,-37.67,-22.84,7.64,97.2
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
401,민앤지,"17,850",250,-1.38%,500,"26,804","18,200","18,200","17,700","17,850","17,900",478,"30,385","14,637","5,930","13,257",12.64,"2,366","1,709","3,618","1,203",282,38.14,293,"1,703",340,4.53,10.48,15.90,8.85,1.68,"2,044.0"
402,SBI인베스트먼트,"1,460",15,-1.02%,500,"494,556","1,480","1,495","1,445","1,460","1,465",723,"503,472","135,661","150,492","162,067",6.03,"2,366",264,"1,221",131,139,12.04,139,120,0,21.28,12.17,13.67,11.95,1.85,31.8
403,카이노스메드,"2,140",210,-8.94%,100,"1,940,373","2,305","2,320","2,130","2,140","2,145","4,267","10,052,052","157,536","22,299","110,398",3.80,"2,363",22,76,14,-24,0.86,-26,-145,0,5.90,-14.76,-89.72,-59.59,125.47,-4.8
404,키이스트,"12,950",500,+4.02%,500,"604,321","12,900","13,100","12,650","12,900","12,950","7,803","404,728","40,194","148,132","18,128",8.28,"2,348",481,701,284,17,22.16,87,-352,0,177.98,-36.79,22.42,9.80,5.53,549.5
405,심텍홀딩스,"5,770",120,-2.04%,500,"374,414","5,870","5,870","5,660","5,750","5,770","2,156","679,803","83,376","9,103","40,664",6.37,"2,346","12,017","8,081","4,884",884,20.13,535,557,30,616.35,10.36,18.52,6.39,1.43,570.7
406,엠에스오토텍,"5,370",70,-1.29%,500,"85,888","5,440","5,460","5,310","5,350","5,370",459,"97,244","32,747","4,032","43,604",0.86,"2,342","12,165","10,253","7,882",268,-4.54,"-1,460","-1,437",50,-59.79,-3.74,-87.38,-14.36,2.74,22.2
407,씨앤씨인터내셔널,"23,350",500,+2.19%,100,"35,451","22,850","23,500","22,250","23,300","23,350",813,"34,819","1,625","4,021","10,014",0.24,"2,338",896,"1,201",797,144,9.82,97,"1,299",261,47.24,17.98,26.28,8.92,2.02,"8,133.5"
408,지노믹트리,"11,450",0,0.00%,500,"18,769","11,150","11,450","11,150","11,400","11,450",211,"31,370","8,050","10,498","20,328",1.26,"2,328",12,"1,179",226,-124,339.89,-117,-480,0,-20.38,-23.85,-11.55,-10.12,2.13,862.7
409,노랑풍선,"16,250",250,-1.52%,500,"266,385","16,600","16,600","16,050","16,250","16,300","4,328","355,651","47,027","52,409","14,297",1.08,"2,323",200,796,302,-63,-74.00,-59,-945,0,-207.02,-17.20,-11.18,-6.07,5.31,"1,971.3"
410,엠투엔,"5,730",180,-3.05%,500,"386,143","5,880","5,910","5,710","5,720","5,730","2,221","373,873","59,220","21,374","40,342",1.11,"2,312",351,"1,204",555,-19,-24.41,-76,-615,0,-560.53,-9.32,-10.87,-6.94,1.30,589.5
411,로보스타,"23,700",150,+0.64%,500,"204,757","23,550","24,450","23,400","23,650","23,700","4,890","92,481","9,054","7,973","9,750",1.95,"2,311","1,339","1,431",592,-120,-24.46,-132,-237,N/A,-73.61,-100.00,-14.67,-8.54,2.71,"1,623.2"
412,삼보판지,"14,250",50,-0.35%,500,"17,186","14,200","14,300","14,050","14,200","14,250",244,"23,883","32,971","16,050","16,170",4.30,"2,304","4,034","5,866","1,517",469,9.93,415,"3,433",125,2.62,4.15,9.64,7.43,0.52,"4,767.2"
413,에스제이그룹,"23,350",750,-3.11%,500,"46,933","24,100","24,100","23,200","23,350","23,400","1,099","23,638","10,310","4,232","9,866",3.51,"2,304","1,071","1,250",425,180,-2.18,156,"2,143",140,10.16,10.90,20.60,14.43,2.33,"1,599.0"
414,CJ 바이오사이언스,"39,200",600,-1.51%,500,"9,606","39,700","40,300","38,550","39,200","39,850",378,"14,799","2,101",984,"5,874",2.82,"2,302",53,734,389,-85,11.05,-88,"-3,824",0,-88.39,-10.25,-26.82,-16.36,6.89,"1,656.1"
415,유앤아이,"23,350",0,0.00%,500,"638,780","23,400","24,400","23,000","23,350","23,400","15,072","1,606,738","16,147","22,616","9,818",2.10,"2,292",278,644,373,-108,-20.22,-123,-777,0,-828.47,-30.05,-37.75,-18.13,6.42,613.5
416,아모텍,"23,500",0,0.00%,500,"15,810","23,400","23,550","23,200","23,450","23,500",370,"21,451","4,752","5,873","9,743",3.52,"2,290","2,239","4,355","2,522",-49,-9.92,-166,"-1,849",N/A,-170.75,-12.71,-8.67,-3.82,1.28,"3,265.5"
417,바이브컴퍼니,"41,300",950,-2.25%,500,"27,121","41,950","41,950","40,700","41,300","41,350","1,116","28,016","1,756",527,"5,541",0.20,"2,288",256,590,260,-34,N/A,-26,-524,0,N/A,-78.82,N/A,N/A,6.57,915.2
418,리파인,"13,200",350,+2.72%,100,"70,678","12,850","13,350","12,600","13,200","13,250",918,"68,674","19,477","15,943","17,330",1.18,"2,288",542,494,134,202,N/A,161,N/A,0,287.72,N/A,N/A,N/A,N/A,"2,672.1"
419,제이씨케미칼,"10,250","1,150",+12.64%,500,"6,048,595","9,100","10,550","9,030","10,250","10,300","60,177","530,584","76,508","178,622","22,268",2.48,"2,282","2,677","2,410","1,429",192,32.28,74,"1,229",90,47.96,8.34,8.03,3.09,1.82,816.4
420,중앙에너비스,"36,650",400,+1.10%,500,"2,196,782","35,550","39,800","34,300","36,600","36,650","83,015","1,075,597","5,626","6,781","6,227",0.10,"2,282",536,713,97,1,-18.47,192,"3,110",480,-79.84,11.78,35.98,28.90,2.72,"2,174.7"
421,리드코프,"8,610",130,+1.53%,500,"109,798","8,500","8,640","8,370","8,610","8,620",937,"129,049","11,590","21,880","26,446",8.81,"2,277","3,732","10,967","6,826",601,-24.66,459,"1,517",800,11.51,5.68,11.78,4.30,0.53,"2,807.6"
422,이크레더블,"18,800",50,-0.27%,500,"12,819","18,850","18,950","18,500","18,800","18,850",239,"12,452","3,795","4,955","12,044",12.61,"2,264",457,741,107,182,6.52,139,"1,156","2,720",7.99,16.26,22.98,19.68,3.57,956.4
423,한양디지텍,"14,850",450,-2.94%,500,"132,607","15,150","15,200","14,750","14,800","14,850","1,980","151,036","15,544","25,650","15,244",7.80,"2,264","1,597",985,501,69,135.01,45,"1,253",0,187.21,11.85,11.71,4.70,2.82,673.0
424,미래나노텍,"7,300",310,-4.07%,500,"1,038,365","7,640","7,650","7,210","7,300","7,310","7,661","1,252,685","46,076","6,931","31,010",2.06,"2,264","4,036","3,563","1,519",320,37.73,210,"1,366",0,"1,020.29",5.34,12.70,6.25,0.83,"1,495.2"
425,코아시아,"8,600",120,-1.38%,500,"47,555","8,640","8,740","8,530","8,600","8,630",409,"29,776","14,502","2,996","26,315",3.83,"2,263","4,984","3,178","1,844",-38,13.56,-92,-87,N/A,-118.56,-98.85,-6.09,-2.84,1.66,886.7
426,유일에너테크,"21,100",50,+0.24%,500,"177,565","21,450","21,450","20,950","21,100","21,150","3,760","129,691","14,241","21,770","10,675",1.25,"2,252",590,408,205,77,25.53,48,-247,0,-32.33,-85.43,30.63,9.19,4.89,350.9
427,노터스,"29,350",0,0.00%,100,"59,722","29,350","29,500","28,750","29,300","29,350","1,740","61,229","4,284","7,531","7,652",0.71,"2,246",585,742,192,88,27.11,86,"1,106",150,31.32,26.54,17.38,12.66,3.71,"6,981.3"
428,휴온스블러썸,"4,555",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"49,045",0.05,"2,234",362,530,218,-77,45.03,-378,"-1,177",0,"-1,022.36",-3.87,-80.76,-53.47,5.04,354.0
429,티에스아이,"12,000",0,0.00%,500,"262,904","12,000","12,100","11,650","12,000","12,050","3,112","387,284","41,382","23,948","18,534",0.49,"2,224",457,675,304,-9,-25.03,-16,-562,N/A,-115.13,-21.35,-5.28,-2.64,7.82,667.8
430,디엑스앤브이엑스,"7,740",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"28,693",0.09,"2,221",77,306,60,-60,33.78,-72,-156,0,14.38,-49.62,-25.54,-23.67,6.61,101.0
431,텔콘RF제약,"2,220",15,-0.67%,100,"131,265","2,240","2,240","2,190","2,215","2,220",289,"121,937","36,585","18,416","99,909",4.87,"2,218",331,"1,851",936,-21,-36.85,-442,-584,0,-166.84,-3.80,-41.93,-27.91,2.22,888.8
432,이수앱지스,"6,680",50,-0.74%,500,"70,496","6,630","6,740","6,610","6,680","6,690",469,"95,550","13,666","5,211","33,183",1.22,"2,217",256,827,392,-132,21.83,-199,-547,0,16.69,-12.21,-40.23,-22.64,3.52,114.6
433,대원미디어,"17,600",150,-0.85%,500,"59,432","17,650","17,800","17,300","17,550","17,600","1,043","109,815","19,793","8,940","12,579",3.98,"2,214","2,662","1,447",355,72,38.99,65,579,N/A,97.27,30.40,5.03,4.63,2.35,"1,255.3"
434,펌텍코리아,"17,850",0,0.00%,500,"23,875","17,750","17,950","17,300","17,800","17,850",418,"23,227","1,003","3,493","12,400",2.52,"2,213","1,968","2,858",624,274,12.22,245,"1,596",430,1.99,11.18,12.15,8.45,1.14,"2,846.5"
435,유티아이,"13,650",50,-0.36%,500,"9,551","13,950","13,950","13,400","13,600","13,650",129,"33,666","8,488","9,573","16,207",7.84,"2,212",596,912,330,8,-5.52,6,72,100,-87.87,189.58,0.92,0.63,3.62,695.6
436,엠아이텍,"6,980",310,-4.25%,500,"463,030","7,240","7,250","6,920","6,970","6,980","3,271","836,680","38,528","9,592","31,292",3.70,"2,184",402,681,127,65,23.12,67,334,60,92.98,20.90,12.89,10.66,3.48,247.8
437,씨티씨바이오,"9,240",360,-3.75%,500,"77,792","9,520","9,690","9,170","9,240","9,260",726,"48,728","4,732","2,049","23,624",3.01,"2,183","1,300","1,772","1,028",-59,-4.48,-229,-404,0,-46.20,-22.87,-25.76,-12.58,2.52,647.1
438,유니테크노,"8,720",20,+0.23%,500,"88,477","8,710","8,870","8,620","8,710","8,720",772,"118,376","5,265","8,774","25,012",0.87,"2,181",754,"1,281",519,60,-8.08,98,368,0,0.55,23.70,13.87,8.10,2.38,"1,222.4"
439,어보브반도체,"12,400",50,-0.40%,500,"80,031","12,350","12,450","12,150","12,350","12,400",980,"110,801","27,055","28,421","17,460",1.11,"2,165","1,442","1,401",387,176,13.71,140,472,240,26.54,26.27,14.65,11.21,1.92,"1,126.3"
440,유비쿼스,"21,050",250,-1.17%,500,"31,282","21,300","21,300","20,600","21,000","21,050",650,"25,441","3,285","2,657","10,246",3.01,"2,157","1,105","1,420",400,190,6.34,161,"2,355",320,55.19,8.94,16.92,11.93,1.80,"1,891.4"
441,휴메딕스,"21,600",300,-1.37%,500,"17,000","21,750","21,850","21,250","21,550","21,600",365,"8,534","4,335","1,821","9,971",4.47,"2,154",985,"1,756",408,166,25.26,172,"1,508",400,25.33,14.32,12.99,10.96,1.63,"2,936.9"
442,디엔에프,"18,600",350,-1.85%,500,"64,313","18,700","18,750","18,200","18,600","18,650","1,189","107,480","15,789","4,861","11,572",4.81,"2,152",951,"1,564",414,118,N/A,144,870,200,N/A,21.38,N/A,N/A,1.56,"2,013.0"
443,윈스,"15,550",150,+0.97%,500,"34,989","15,400","15,600","15,200","15,500","15,550",542,"30,724","24,566","19,152","13,812",3.41,"2,148",939,"1,771",464,187,14.32,183,"1,108",400,21.64,14.03,15.20,10.66,1.31,"2,190.4"
444,풍국주정,"17,000",150,-0.87%,500,"36,901","17,150","17,150","16,900","16,950","17,000",625,"33,944","17,030","10,831","12,600",1.37,"2,142","1,180","1,851",295,112,-2.83,91,603,180,6.04,28.19,5.98,5.01,1.48,"2,084.6"
445,진성티이씨,"9,510",30,+0.32%,500,"63,345","9,470","9,570","9,390","9,500","9,510",601,"128,680","3,876","7,407","22,482",4.23,"2,138","3,112","2,800","1,304",230,-12.47,152,694,200,-23.10,13.70,10.48,5.46,1.18,"1,376.2"
446,한컴위드,"7,550",0,0.00%,500,"43,838","7,550","7,570","7,400","7,530","7,550",327,"67,556","2,355","3,949","28,217",2.29,"2,130",309,"1,960",654,24,95.34,71,287,N/A,662.30,26.31,5.99,3.82,1.36,890.6
447,FSN,"7,580",340,-4.29%,500,"785,583","7,920","7,920","7,540","7,580","7,590","6,023","1,241,792","45,252","12,777","27,905",1.31,"2,115","1,635","2,129","1,369",43,12.41,8,-236,0,-43.79,-32.12,-10.50,0.41,2.07,459.6
448,퓨쳐켐,"15,500",200,-1.27%,500,"11,945","15,350","15,800","15,350","15,450","15,500",185,"25,610","14,815","8,441","13,646",1.24,"2,115",110,825,388,-49,34.86,-232,"-1,239",N/A,9.25,-12.51,-84.72,-31.84,3.90,565.4
449,AP위성,"14,000",150,+1.08%,500,"143,945","13,650","14,100","13,600","13,950","14,000","2,000","215,190","19,544","45,773","15,082",0.77,"2,112",454,"1,127",328,44,-0.60,-14,-152,70,-38.57,-92.11,-1.68,-1.26,2.49,"1,071.9"
450,디에스케이,"7,810",0,0.00%,500,"20,834","7,810","7,990","7,710","7,810","7,830",163,"26,697","2,348","3,402","27,025",0.74,"2,111",326,"1,622",567,-141,-57.39,-188,-220,0,-357.42,-35.50,-14.54,-11.23,1.48,893.2
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
451,드림시큐리티,"4,170",60,-1.42%,100,"235,956","4,210","4,220","4,140","4,170","4,175",985,"446,413","36,335","24,672","50,606",1.47,"2,110","1,584","2,817","1,592",131,449.73,62,166,N/A,636.92,25.12,7.42,3.44,3.40,"1,298.3"
452,시노펙스,"2,870",45,+1.59%,500,"2,534,826","2,825","2,965","2,780","2,865","2,870","7,311","7,452,742","65,522","24,263","73,243",2.60,"2,102","2,155","1,635",881,-47,-0.72,-90,-50,N/A,-127.99,-57.40,-11.27,-5.66,2.60,131.2
453,참좋은여행,"15,000",300,-1.96%,500,"182,425","15,250","15,250","14,850","15,000","15,050","2,740","206,764","58,637","43,341","14,000",2.00,"2,100",126,993,49,-120,-79.63,-21,-565,N/A,-268.33,-26.55,-2.20,-1.72,2.23,"1,313.2"
454,동구바이오제약,"7,360",70,-0.94%,500,"56,180","7,330","7,480","7,230","7,360","7,370",414,"85,643","6,768","4,198","28,465",0.84,"2,095","1,392","1,444",497,76,11.16,91,262,34,17.81,28.09,10.14,6.60,2.06,"1,922.0"
455,네오팜,"25,500",200,-0.78%,500,"16,942","25,700","25,750","25,250","25,500","25,600",432,"17,198","6,252","2,257","8,207",12.24,"2,093",816,"1,330",153,219,-1.94,181,"2,218",650,-4.61,11.50,16.23,14.18,1.59,"2,832.4"
456,미래컴퍼니,"25,000",700,-2.72%,500,"45,759","25,450","25,600","24,800","25,000","25,150","1,146","36,322","10,523","5,307","8,362",1.22,"2,091",589,"1,222",255,-180,-39.50,-145,496,0,-591.34,50.40,-13.81,-11.31,1.79,"2,422.5"
457,나노씨엠에스,"48,700",400,-0.81%,500,"93,167","49,150","49,200","47,050","48,650","48,700","4,467","66,313","1,260","2,132","4,289",0.82,"2,089",42,176,113,-2,6.49,-25,"-1,625",0,-31.37,-29.97,-59.32,-15.03,7.35,256.5
458,케이옥션,"23,400",600,-2.50%,500,"91,130","23,700","23,700","23,200","23,400","23,500","2,133","185,581","16,660","4,635","8,909",0.33,"2,085",242,742,500,15,-20.89,-21,-335,0,-62.70,-69.85,-8.27,-2.65,2.58,692.6
459,키네마스터,"15,300",400,-2.55%,500,"129,324","15,550","16,000","15,250","15,300","15,350","2,017","479,768","13,258","3,532","13,546",0.82,"2,073",298,165,23,41,53.45,25,-58,0,"1,190.69",-263.79,18.34,15.92,8.25,147.5
460,로보로보,"10,150",0,0.00%,100,"3,481,689","10,050","10,300","9,920","10,150","10,200","35,275","6,719,616","264,707","583,975","20,348",2.91,"2,065",48,249,14,-26,-63.40,-31,-104,0,"-1,256.74",-97.60,-12.70,-11.72,6.60,"1,226.3"
461,올리패스,"7,880",40,+0.51%,500,"17,206","7,770","7,970","7,770","7,880","7,890",135,"24,407","3,587","5,636","26,164",3.74,"2,062",29,683,251,-237,67.75,-246,-811,0,-10.18,-9.72,-77.11,-39.98,6.22,343.8
462,차백신연구소,"7,800",40,-0.51%,500,"89,282","7,800","7,850","7,670","7,800","7,810",693,"146,255","3,679","6,596","26,429",0.61,"2,061",1,257,242,-42,N/A,-62,N/A,0,N/A,N/A,N/A,N/A,N/A,-88.7
463,미스터블루,"8,290",10,-0.12%,100,"88,359","8,290","8,330","8,200","8,290","8,300",730,"119,122","21,027","12,306","24,762",0.82,"2,053",807,703,169,144,26.29,122,213,35,3.84,38.92,25.45,18.48,3.24,"2,178.0"
464,씨티케이,"10,600",150,-1.40%,500,"28,872","10,750","10,750","10,400","10,550","10,600",303,"60,116","8,515","9,849","19,342",1.81,"2,050","1,242","2,052",358,5,6.77,-20,-131,105,-86.65,-80.92,-0.27,-0.98,1.18,"3,460.2"
465,대한그린파워,"1,185",15,+1.28%,100,"790,156","1,150","1,200","1,150","1,185","1,190",928,"903,606","265,692","234,558","172,787",1.18,"2,048",50,759,400,-77,-68.29,-209,-106,0,2.40,-11.18,-76.61,-33.94,4.53,123.3
466,앱클론,"13,400",250,-1.83%,500,"40,852","13,600","13,600","13,150","13,350","13,400",544,"104,979","21,086","3,927","15,278",11.83,"2,047",28,401,108,-66,-80.72,-64,-649,N/A,-253.42,-20.65,-19.92,-14.80,9.47,280.3
467,오로스테크놀로지,"21,850",100,+0.46%,500,"44,170","21,700","22,200","21,450","21,850","21,900",964,"59,924","6,094","7,722","9,367",1.98,"2,047",175,288,86,18,-34.81,11,331,0,-82.04,66.01,5.81,4.08,3.05,447.7
468,가온미디어,"12,900",100,+0.78%,500,"153,072","12,750","12,950","12,500","12,900","12,950","1,939","127,785","45,540","22,139","15,852",3.96,"2,045","4,831","3,305","1,721",93,-19.62,20,"1,388",58,-68.16,9.29,1.85,0.63,1.08,"2,054.5"
469,내츄럴엔도텍,"6,550",140,+2.18%,500,"217,148","6,410","6,740","6,380","6,550","6,560","1,436","148,105","27,461","6,809","31,175",1.03,"2,042",132,508,350,-3,101.31,-30,-107,0,97.16,-61.21,-8.71,-6.02,4.28,127.2
