N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
1198,TRUE 레버리지 구리 선물 ETN,"24,595","1,005",+4.26%,0,3,"24,000","24,595","24,000","24,740","24,755",0,0,100,"119,997","1,000",0.00,246,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1199,신한 레버리지 미국달러 선물 ETN,"12,260",155,+1.28%,0,"1,092","12,185","12,260","12,185","12,255","12,265",13,178,"11,638","19,994","2,000",0.00,245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1200,KODEX WTI원유선물인버스(H),"4,805",180,+3.89%,0,"3,564,170","4,745","4,840","4,675","4,790","4,795","17,024","5,283,884","174,295","294,184","5,075",0.00,244,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
1201,TIGER 차이나CSI300인버스(합성),"7,615",35,+0.46%,0,"1,454","7,590","7,630","7,565","7,605","7,620",11,"2,538","36,727","5,706","3,200",0.00,244,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1202,KODEX WTI원유선물인버스(H),"4,800",175,+3.78%,0,"3,567,377","4,745","4,840","4,675","4,795","4,800","17,026","5,283,884","161,719","304,258","5,075",0.00,244,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1203,미래에셋 KRX금 Auto-KO-C(참200) 2210 ETN,"12,150",0,0.00%,0,0,"12,150","12,150","12,150","12,365","12,380",0,0,100,"40,000","2,000",0.00,243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1204,삼성 레버리지 구리 선물 ETN(H),"24,245","1,050",+4.53%,0,"21,573","23,515","24,280","23,240","24,165","24,180",509,"14,923","20,753","62,911","1,000",0.00,242,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1205,TIGER Fn신재생에너지,"9,135",40,+0.44%,0,"112,802","9,080","9,155","9,020","9,110","9,115","1,027","76,830","92,861","71,198","2,650",0.00,242,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1206,TIGER 인도니프티50레버리지(합성),"21,570","1,120",-4.94%,0,"16,196","22,590","22,590","21,365","21,680","21,715",351,"4,853","1,259","9,349","1,120",0.00,242,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1207,미래에셋 코스닥150 Auto-KO-P 2212-01 ETN,"12,075",655,+5.74%,0,"1,651","11,680","12,075","11,680","12,040","12,065",19,"8,414","4,549","49,216","2,000",0.00,241,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1208,TIGER 200 금융,"7,115",90,-1.25%,0,"18,040","7,165","7,165","7,075","7,110","7,120",128,"14,180","33,499","18,394","3,380",0.02,240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1209,KINDEX 아시아TOP50S&P,"13,310",250,-1.84%,0,"1,021","13,450","13,575","13,290","13,280","13,305",13,248,152,"9,247","1,800",0.00,240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1210,SOL 200 Top10,"8,555",205,-2.34%,0,"8,408","8,735","8,735","8,555","8,555","8,565",72,"8,048","55,038","53,552","2,800",0.00,240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1211,QV 레버리지 구리 선물 ETN(H),"23,845","1,575",+7.07%,0,35,"23,235","23,845","23,235","23,935","23,980",0,51,100,"30,000","1,000",0.00,238,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1212,메리츠 레버리지 구리 선물 ETN(H),"23,845",885,+3.85%,0,2,"23,320","23,845","23,320","23,940","23,985",0,0,"10,000","29,998","1,000",0.00,238,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1213,신한 K200 USD 선물 바이셀 ETN,"11,920",230,-1.89%,0,2,"12,080","12,080","11,920","11,885","11,895",0,7,483,"10,003","2,000",0.00,238,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1214,하나 레버리지 구리 선물 ETN(H),"23,790",860,+3.75%,0,2,"23,270","23,790","23,270","23,905","23,950",0,0,100,"40,000","1,000",0.00,238,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1215,NPC우,"4,500",25,+0.56%,500,"46,724","4,465","4,580","4,465","4,500","4,535",210,"62,026","6,013","8,483","5,280",1.87,238,N/A,N/A,N/A,N/A,N/A,N/A,589,N/A,N/A,7.64,N/A,N/A,0.60,N/A
1216,KOSEF 미국달러선물인버스2X,"7,420",95,-1.26%,0,"9,450","7,470","7,470","7,415","7,420","7,430",70,"2,020","39,718","25,656","3,190",0.00,237,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1217,TRUE 레버리지 금 선물 ETN,"23,525",0,0.00%,0,0,"23,525","23,525","23,525","23,960","23,965",0,0,145,"75,000","1,000",0.00,235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1218,HANARO Fn K-POP&미디어,"9,800",20,-0.20%,0,"7,632","9,795","9,845","9,735","9,770","9,790",74,"7,995","21,913","18,246","2,400",0.07,235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1219,TIMEFOLIO BBIG액티브,"9,030",150,-1.63%,0,478,"9,195","9,195","9,030","9,035","9,050",4,"1,664","15,182","38,772","2,600",0.03,235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1220,TIGER KRX게임K-뉴딜,"9,005",345,-3.69%,0,"103,546","9,340","9,340","9,005","9,005","9,010",941,"126,573","20,554","19,474","2,600",4.03,234,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1221,KBSTAR 국고채3년,"111,110",60,+0.05%,0,51,"111,100","111,130","110,975","111,050","111,105",5,793,"12,029","11,961",210,0.00,233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1222,미래에셋 K200 Auto-KO-P 2212-01 ETN,"11,640",420,+3.74%,0,"1,836","11,490","11,740","11,460","11,615","11,650",21,"3,990","3,264","50,000","2,000",0.00,233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1223,KBSTAR 비메모리반도체액티브,"10,190",155,-1.50%,0,"39,815","10,345","10,345","10,175","10,190","10,205",406,"20,178","4,840","13,373","2,280",1.66,232,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1224,삼성 레버리지 나스닥 100 ETN(H),"11,615",530,-4.36%,0,"43,784","11,915","11,915","11,350","11,590","11,615",505,"25,478","60,902","60,620","2,000",0.00,232,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1225,대상우,"16,950",50,-0.29%,"1,000","1,376","17,150","17,150","16,900","16,950","17,100",23,"4,374","1,478",843,"1,370",3.68,232,N/A,N/A,N/A,N/A,N/A,N/A,"2,585",N/A,N/A,6.56,N/A,N/A,0.52,N/A
1226,ARIRANG 미국단기우량회사채,"100,600",150,-0.15%,0,13,"100,270","101,110","100,270","100,570","101,105",1,443,"10,096","8,125",230,0.00,231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1227,KODEX 헬스케어,"13,570",230,-1.67%,0,"4,567","13,695","13,735","13,545","13,545","13,585",62,"27,288","5,991","12,746","1,700",1.36,231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1228,하이트진로2우B,"20,350",250,+1.24%,"5,000","1,551","20,100","20,400","20,000","20,200","20,250",31,971,671,866,"1,130",2.87,230,N/A,N/A,N/A,N/A,N/A,N/A,734,N/A,N/A,27.72,N/A,N/A,1.29,N/A
1229,TRUE 인버스 2X 천연가스 선물 ETN(H),"2,280",35,+1.56%,0,"1,216,129","2,320","2,320","2,165","2,280","2,285","2,742","1,236,377","377,146","323,785","10,000",0.00,228,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1230,유유제약1우,"9,980",470,-4.50%,"1,000","39,913","10,350","10,450","9,950","9,980","10,050",405,"35,555","6,113","4,814","2,267",1.17,226,N/A,N/A,N/A,N/A,N/A,N/A,-52,N/A,N/A,-192.12,N/A,N/A,1.51,N/A
1231,SOL 미국S&P500ESG,"10,270",90,-0.87%,0,"7,809","10,280","10,410","10,180","10,235","10,260",80,"14,899","99,950","89,689","2,200",0.03,226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1232,KINDEX 미국고배당S&P,"10,255",5,-0.05%,0,"13,876","10,320","10,340","10,160","10,240","10,250",142,"19,511","7,738","38,635","2,200",0.09,226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1233,HANARO Fn K-게임,"7,380",300,-3.91%,0,"4,199","7,660","7,660","7,380","7,380","7,385",31,"3,069","22,068","22,481","3,050",0.00,225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1234,삼성 코스피 풋매도 4% OTM ETN,"11,250",0,0.00%,0,0,"11,250","11,250","11,250","11,205","11,210",0,0,100,"30,000","2,000",0.00,225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1235,QV 레버리지 금 선물 ETN(H),"22,385",0,0.00%,0,0,"22,385","22,385","22,385","22,630","22,675",0,1,100,"30,000","1,000",0.00,224,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1236,HANARO 고배당,"11,460",5,-0.04%,0,544,"11,540","11,540","11,370","11,455","11,470",6,655,"20,280","25,190","1,950",0.00,223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1237,KODEX TRF7030,"13,125",100,-0.76%,0,"9,047","13,105","13,200","13,050","13,095","13,120",118,"2,113","9,659","38,304","1,700",0.00,223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1238,베트남개발1,162,1,-0.61%,0,"26,199",162,163,162,162,163,4,"23,018","975,054","313,083","137,680",0.00,223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1239,메리츠 레버리지 금 선물 ETN(H),"22,180",0,0.00%,0,0,"22,180","22,180","22,180","22,465","22,475",0,1,100,"30,000","1,000",0.00,222,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1240,KODEX 운송,"6,135",180,+3.02%,0,"335,130","5,985","6,185","5,950","6,140","6,155","2,042","148,178","22,163","21,312","3,600",0.09,221,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1241,KB 인버스 2X 항셍테크 선물 ETN,"22,085","1,790",+8.82%,0,312,"21,410","22,085","20,220","21,910","22,085",6,"4,571","2,985","3,001","1,000",0.00,221,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1242,메리츠 미국레버리지 인플레이션국채ETN(H),"11,040",90,+0.82%,0,"2,220","10,920","11,055","10,920","11,040","11,045",24,"1,900","5,757","80,050","2,000",0.00,221,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1243,KODEX TRF5050,"12,165",5,+0.04%,0,906,"12,205","12,205","12,070","12,115","12,170",10,"4,741","20,513","42,194","1,800",0.00,219,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1244,TRUE 레버리지 베트남 VN30 선물 ETN(H),"21,700",205,+0.95%,0,3,"21,785","21,785","21,700","21,715","21,720",0,"3,471","5,889","119,997","1,000",0.00,217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1245,QV iSelect 글로벌 EMP ETN(H),"10,825",0,0.00%,0,0,"10,825","10,825","10,825","10,780","10,800",0,2,642,"270,000","2,000",0.00,216,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1246,KODEX Fn시스템반도체,"9,000",165,-1.80%,0,"19,957","9,140","9,140","8,985","8,995","9,000",179,"9,941","24,763","16,837","2,400",0.00,216,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1247,KOSEF 200선물레버리지,"17,840",610,-3.31%,0,"5,171","18,330","18,330","17,750","17,850","17,865",92,"14,835","39,287","37,239","1,210",0.00,216,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1248,KTOP 코스피50,"25,610",375,-1.44%,0,105,"26,010","26,010","25,550","25,550","25,605",2,103,"15,004","15,000",840,0.02,215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1249,ARIRANG 코스피,"28,510",320,-1.11%,0,250,"28,820","28,820","28,455","28,495","28,515",7,693,"30,032","23,819",750,0.13,214,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1250,신한 인버스 코스닥 150 선물 ETN,"10,690",185,+1.76%,0,"21,052","10,460","10,690","10,445","10,695","10,710",223,102,"1,442","30,091","2,000",0.00,214,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
1251,미래에셋 인버스 코스닥150 선물 ETN,"10,690",195,+1.86%,0,262,"10,560","10,710","10,550","10,690","10,700",2,242,"1,885","39,853","2,000",0.00,214,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1252,QV S&P500 VIX S/T 선물 ETN C,"10,645",535,+5.29%,0,"1,190","10,060","10,865","10,060","10,610","10,640",12,"2,358","19,571","285,640","2,000",0.00,213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1253,KODEX 배당성장채권혼합,"11,805",30,-0.25%,0,"2,167","11,835","11,860","11,790","11,805","11,825",25,"7,173","26,016","25,885","1,800",0.00,212,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1254,넥센타이어1우B,"3,265",15,-0.46%,500,"2,768","3,295","3,295","3,215","3,220","3,265",8,"6,634","8,217","33,552","6,500",5.39,212,N/A,N/A,N/A,N/A,N/A,N/A,258,N/A,N/A,12.66,N/A,N/A,0.21,N/A
1255,미래에셋 인버스 코스피200 선물 ETN,"10,590",80,+0.76%,0,120,"10,475","10,600","10,465","10,590","10,600",1,2,936,"39,940","2,000",0.00,212,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1256,메리츠 미국 인플레이션 국채 ETN(H),"10,560",35,+0.33%,0,"2,130","10,625","10,625","10,545","10,555","10,560",22,"1,895","50,000","100,000","2,000",0.00,211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1257,TIGER 코스닥150선물인버스,"4,755",95,+2.04%,0,"341,423","4,695","4,775","4,695","4,765","4,770",42,"28,422","29,935","30,976","1,240",0.18,209,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1258,TIGER 200 에너지화학,"16,865",280,-1.63%,0,"2,456","17,100","17,100","16,820","16,840","16,870","1,616","528,633","97,573","139,673","4,400",1.14,209,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1259,메리츠 레버리지 인플레이션 국채 ETN,"10,445",10,-0.10%,0,"1,006","10,455","10,455","10,440","10,445","10,450",10,"1,017","14,096","100,000","2,000",0.00,209,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1260,TRUE 레버리지 은 선물 ETN,"20,865",0,0.00%,0,0,"20,865","20,865","20,865","20,775","20,780",0,0,"1,508","60,000","1,000",0.00,209,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1261,신한 인버스 코스피 200 선물 ETN,"10,415",95,-0.90%,0,2,"10,430","10,430","10,415","10,580","10,595",0,2,990,"30,000","2,000",0.00,208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1262,미래에셋 레버리지 은 선물 ETN,"20,810",0,0.00%,0,0,"20,810","20,810","20,810","20,770","20,785",0,140,100,"60,000","1,000",0.00,208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1263,LX홀딩스1우,"14,200",50,-0.35%,"1,000","1,663","14,200","14,350","14,050","14,100","14,250",23,"5,181","1,864","2,262","1,465",3.83,208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.80,N/A
1264,TIGER 삼성그룹펀더멘털,"11,135",135,-1.20%,0,"1,357","11,295","11,295","11,120","11,125","11,135",15,"2,032","50,385","29,268","1,860",0.00,207,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1265,신한 FnGuide 폐기물처리 ETN,"10,310",40,-0.39%,0,142,"10,380","10,380","10,300","10,325","10,335",1,"4,025","1,480","49,930","2,000",0.00,207,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1266,QV 인버스 미국 IT TOP5 ETN(H),"10,305",0,0.00%,0,0,"10,305","10,305","10,305","10,520","10,540",0,4,201,"285,000","2,000",0.00,206,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1267,메리츠 인플레이션 국채 ETN,"10,255",5,+0.05%,0,"1,602","10,260","10,260","10,255","10,255","10,260",16,"1,066","14,322","100,000","2,000",0.00,205,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1268,TIGER K게임,"14,045",495,-3.40%,0,"19,034","14,540","14,540","13,970","13,965","13,990",268,"23,744","16,656","18,520","1,450",0.21,204,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1269,신한 다우존스지수 선물 ETN(H),"20,275",100,-0.49%,0,1,"20,275","20,275","20,275","20,130","20,155",0,0,"1,394","59,999","1,000",0.00,203,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1270,대신 2X 철광석 선물 ETN(H),"20,205",295,-1.44%,0,"3,653","20,970","21,495","20,205","20,225","20,335",75,"5,101","13,238","70,010","1,000",0.00,202,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1271,대한제당우,"3,115",95,-2.96%,500,"1,143,225","3,195","3,500","3,090","3,125","3,155","3,757","6,726,249","29,485","12,369","6,483",2.32,202,N/A,N/A,N/A,N/A,N/A,N/A,302,N/A,N/A,10.31,N/A,N/A,0.28,N/A
1272,코오롱우,"18,750",100,-0.53%,"5,000","1,750","18,700","18,800","18,600","18,700","18,750",32,"8,490","2,137","1,943","1,076",7.05,202,N/A,N/A,N/A,N/A,N/A,N/A,"13,418",N/A,N/A,1.40,N/A,N/A,0.59,N/A
1273,신한 FnGuide 메타버스 ETN,"10,045",240,-2.33%,0,"4,396","10,235","10,235","10,030","10,050","10,065",44,"116,658","48,150","47,834","2,000",0.00,201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1274,KODEX 국채선물10년,"66,950",150,+0.22%,0,672,"66,595","66,960","66,590","66,885","66,910",44,657,"3,992","7,782",300,0.00,201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1275,KBSTAR 200선물레버리지,"18,155",560,-2.99%,0,"24,629","18,700","18,700","17,995","18,120","18,125",448,"8,806","12,205","12,765","1,100",0.03,200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1276,미래에셋 Q150 Core5 ETN,"9,980",35,+0.35%,0,2,"10,045","10,045","9,980","9,825","9,850",0,2,157,"39,999","2,000",0.00,200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1277,QV 레버리지 은 선물 ETN(H),"19,945",0,0.00%,0,0,"19,945","19,945","19,945","19,810","19,845",0,101,100,"30,000","1,000",0.00,199,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1278,메리츠 레버리지 은 선물 ETN(H),"19,900",5,-0.03%,0,"3,529","19,965","20,040","19,845","19,845","19,855",70,342,421,"30,014","1,000",0.00,199,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1279,QV 미국 IT TOP5 ETN(H),"28,330",675,-2.33%,0,593,"28,705","28,705","28,085","28,295","28,330",16,31,"36,906","90,250",700,0.00,198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1280,KODEX 미국나스닥100선물인버스(H),"11,405",270,+2.42%,0,"116,551","11,250","11,510","11,250","11,405","11,420","1,329","44,742","117,712","101,209","1,700",10.11,194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1281,KOSEF 코스피100,"27,615",430,-1.53%,0,83,"27,865","27,865","27,505","27,575","27,590",2,"5,872","13,019","12,931",700,0.00,193,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1282,삼양홀딩스우,"63,200","1,400",-2.17%,"5,000",451,"64,900","65,000","63,200","63,400","63,500",28,209,128,647,304,0.26,192,N/A,N/A,N/A,N/A,N/A,N/A,"29,506",N/A,N/A,2.14,N/A,N/A,0.27,N/A
1283,FOCUS KRX300,"17,285",0,0.00%,0,0,"17,285","17,285","17,285","17,010","17,070",0,91,"3,000","3,000","1,100",0.00,190,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1284,KINDEX 글로벌메타버스테크액티브,"8,265",215,-2.54%,0,"197,986","8,595","8,595","7,860","8,265","8,275","1,631","1,938",728,"15,754","2,300",3.92,190,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1285,KB 레버리지 항셍테크 선물 ETN(H),"3,165",245,-7.18%,0,"92,738","3,290","3,370","3,135","3,170","3,175",297,"187,761","22,427","25,100","6,000",0.00,190,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1286,미래에셋 코스피200 선물 ETN,"9,460",35,+0.37%,0,2,"9,475","9,475","9,460","9,350","9,360",0,2,154,"39,999","2,000",0.00,189,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1287,한화우,"39,000",450,+1.17%,"5,000","1,992","38,000","39,400","38,000","39,000","39,100",76,"4,940",71,14,479,0.08,187,N/A,N/A,N/A,N/A,N/A,N/A,"5,912",N/A,N/A,6.60,N/A,N/A,0.74,N/A
1288,TIGER KRX300,"16,950",110,-0.64%,0,"3,742","17,115","17,115","16,930","16,900","16,940",63,9,"45,604","69,773","1,100",0.32,186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1289,KINDEX 러시아MSCI(합성),"10,070","4,310",-29.97%,0,"117,694","10,070","10,070","10,070",0,"10,070","1,188","272,877",0,"421,343","1,850",0.15,186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1290,KODEX 다우존스미국리츠(H),"14,290",20,+0.14%,0,"5,083","14,410","14,410","14,195","14,225","14,290",73,"1,431",753,"22,246","1,300",0.00,186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1291,신한 코스피 200 ETN,"9,280",130,-1.38%,0,"2,042","9,420","9,420","9,280","9,270","9,285",19,"8,378","2,986","29,983","2,000",0.00,186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1292,TIGER MSCI KOREA ESG리더스,"10,120",175,-1.70%,0,220,"10,255","10,255","10,120","10,120","10,155",2,"3,305","25,150","24,918","1,830",0.01,185,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1293,대신 니켈선물 ETN(H),"26,300",765,+3.00%,0,"2,871","26,055","26,370","25,705","26,250","26,300",75,"3,957","49,728","70,108",700,0.00,184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1294,미래에셋 코스닥150 선물 ETN,"9,130",160,-1.72%,0,13,"9,235","9,235","9,130","9,100","9,110",0,"3,904",98,"39,989","2,000",0.00,183,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
